id,label
2998,6
2999,0
3000,2
3001,0
3002,1
3003,6
3004,1
3005,0
3006,8
3007,5
3008,4
3009,1
3010,4
3011,3
3012,4
3013,0
3014,8
3015,8
3016,9
3017,0
3018,3
3019,6
3020,6
3021,2
3022,7
3023,2
3024,0
3025,1
3026,0
3027,0
3028,0
3029,6
3030,1
3031,8
3032,3
3033,9
3034,8
3035,1
3036,7
3037,5
3038,0
3039,5
3040,3
3041,9
3042,4
3043,7
3044,9
3045,1
3046,6
3047,0
3048,0
3049,0
3050,9
3051,5
3052,1
3053,5
3054,9
3055,4
3056,0
3057,9
3058,6
3059,3
3060,2
3061,5
3062,1
3063,5
3064,0
3065,9
3066,7
3067,9
3068,4
3069,7
3070,3
3071,3
3072,4
3073,7
3074,0
3075,3
3076,9
3077,0
3078,0
3079,1
3080,9
3081,3
3082,5
3083,6
3084,8
3085,8
3086,6
3087,7
3088,7
3089,9
3090,9
3091,7
3092,6
3093,5
3094,8
3095,4
3096,5
3097,0
3098,7
3099,7
3100,1
3101,7
3102,9
3103,5
3104,7
3105,7
3106,3
3107,3
3108,4
3109,9
3110,2
3111,5
3112,9
3113,3
3114,6
3115,5
3116,6
3117,5
3118,5
3119,0
3120,2
3121,7
3122,8
3123,0
3124,1
3125,3
3126,2
3127,2
3128,8
3129,4
3130,8
3131,2
3132,9
3133,3
3134,2
3135,5
3136,5
3137,2
3138,9
3139,9
3140,0
3141,3
3142,3
3143,5
3144,2
3145,1
3146,9
3147,2
3148,8
3149,9
3150,7
3151,3
3152,5
3153,8
3154,1
3155,6
3156,3
3157,5
3158,0
3159,4
3160,9
3161,7
3162,0
3163,4
3164,2
3165,1
3166,1
3167,5
3168,8
3169,1
3170,8
3171,0
3172,0
3173,9
3174,4
3175,3
3176,4
3177,6
3178,0
3179,8
3180,3
3181,5
3182,8
3183,2
3184,1
3185,5
3186,8
3187,8
3188,4
3189,0
3190,5
3191,3
3192,3
3193,4
3194,8
3195,7
3196,7
3197,2
3198,5
3199,5
3200,5
3201,9
3202,5
3203,7
3204,7
3205,0
3206,5
3207,5
3208,6
3209,9
3210,5
3211,9
3212,0
3213,5
3214,4
3215,3
3216,0
3217,3
3218,3
3219,8
3220,4
3221,8
3222,0
3223,0
3224,5
3225,7
3226,7
3227,1
3228,1
3229,4
3230,1
3231,9
3232,2
3233,7
3234,5
3235,3
3236,0
3237,4
3238,8
3239,9
3240,0
3241,0
3242,6
3243,0
3244,6
3245,6
3246,5
3247,3
3248,3
3249,6
3250,4
3251,5
3252,9
3253,3
3254,0
3255,2
3256,7
3257,4
3258,1
3259,2
3260,0
3261,5
3262,2
3263,6
3264,4
3265,1
3266,2
3267,7
3268,2
3269,7
3270,2
3271,8
3272,2
3273,0
3274,9
3275,7
3276,3
3277,4
3278,6
3279,6
3280,0
3281,4
3282,7
3283,3
3284,1
3285,8
3286,6
3287,2
3288,9
3289,5
3290,2
3291,3
3292,5
3293,9
3294,2
3295,2
3296,2
3297,4
3298,1
3299,1
3300,0
3301,8
3302,2
3303,1
3304,2
3305,3
3306,7
3307,6
3308,0
3309,7
3310,6
3311,2
3312,4
3313,3
3314,2
3315,0
3316,3
3317,2
3318,0
3319,8
3320,5
3321,8
3322,8
3323,8
3324,3
3325,9
3326,4
3327,1
3328,2
3329,4
3330,0
3331,9
3332,0
3333,7
3334,1
3335,8
3336,2
3337,1
3338,8
3339,0
3340,9
3341,8
3342,9
3343,6
3344,3
3345,9
3346,3
3347,1
3348,6
3349,9
3350,2
3351,5
3352,3
3353,2
3354,1
3355,3
3356,4
3357,6
3358,7
3359,9
3360,1
3361,4
3362,8
3363,2
3364,1
3365,6
3366,9
3367,9
3368,8
3369,4
3370,7
3371,3
3372,4
3373,0
3374,1
3375,3
3376,2
3377,7
3378,1
3379,8
3380,2
3381,9
3382,8
3383,8
3384,5
3385,0
3386,6
3387,7
3388,0
3389,5
3390,3
3391,2
3392,3
3393,6
3394,7
3395,6
3396,9
3397,3
3398,9
3399,6
3400,1
3401,2
3402,6
3403,5
3404,1
3405,6
3406,9
3407,0
3408,2
3409,1
3410,5
3411,2
3412,0
3413,2
3414,0
3415,9
3416,2
3417,5
3418,9
3419,6
3420,4
3421,0
3422,5
3423,1
3424,2
3425,3
3426,8
3427,2
3428,7
3429,8
3430,3
3431,1
3432,5
3433,1
3434,2
3435,5
3436,3
3437,2
3438,4
3439,1
3440,5
3441,4
3442,1
3443,3
3444,2
3445,5
3446,7
3447,0
3448,3
3449,3
3450,9
3451,3
3452,3
3453,8
3454,9
3455,5
3456,3
3457,9
3458,3
3459,1
3460,2
3461,8
3462,6
3463,6
3464,2
3465,4
3466,2
3467,8
3468,1
3469,4
3470,9
3471,7
3472,6
3473,2
3474,5
3475,9
3476,5
3477,9
3478,6
3479,9
3480,1
3481,1
3482,7
3483,6
3484,0
3485,1
3486,2
3487,9
3488,1
3489,3
3490,2
3491,6
3492,0
3493,8
3494,1
3495,3
3496,8
3497,4
3498,3
3499,4
3500,2
3501,5
3502,7
3503,0
3504,3
3505,3
3506,7
3507,8
3508,8
3509,5
3510,3
3511,4
3512,8
3513,7
3514,9
3515,8
3516,8
3517,4
3518,5
3519,5
3520,3
3521,7
3522,2
3523,6
3524,3
3525,9
3526,5
3527,9
3528,0
3529,0
3530,9
3531,4
3532,2
3533,8
3534,8
3535,7
3536,0
3537,5
3538,8
3539,3
3540,4
3541,3
3542,3
3543,2
3544,3
3545,0
3546,4
3547,2
3548,8
3549,9
3550,4
3551,9
3552,3
3553,4
3554,1
3555,7
3556,0
3557,3
3558,5
3559,8
3560,7
3561,9
3562,5
3563,9
3564,4
3565,5
3566,9
3567,7
3568,8
3569,8
3570,1
3571,6
3572,6
3573,8
3574,3
3575,0
3576,6
3577,8
3578,9
3579,6
3580,0
3581,9
3582,1
3583,0
3584,5
3585,2
3586,6
3587,8
3588,3
3589,2
3590,0
3591,1
3592,8
3593,1
3594,2
3595,9
3596,0
3597,9
3598,6
3599,0
3600,3
3601,8
3602,5
3603,0
3604,3
3605,9
3606,2
3607,6
3608,2
3609,8
3610,5
3611,9
3612,0
3613,1
3614,0
3615,6
3616,0
3617,6
3618,7
3619,8
3620,1
3621,5
3622,6
3623,6
3624,1
3625,1
3626,7
3627,1
3628,7
3629,7
3630,8
3631,9
3632,1
3633,7
3634,2
3635,6
3636,5
3637,0
3638,7
3639,5
3640,3
3641,3
3642,7
3643,0
3644,5
3645,0
3646,3
3647,3
3648,8
3649,8
3650,0
3651,0
3652,6
3653,7
3654,8
3655,1
3656,8
3657,2
3658,9
3659,5
3660,4
3661,4
3662,4
3663,0
3664,2
3665,1
3666,8
3667,0
3668,5
3669,0
3670,3
3671,2
3672,0
3673,8
3674,2
3675,7
3676,4
3677,5
3678,1
3679,6
3680,9
3681,7
3682,1
3683,8
3684,2
3685,0
3686,8
3687,2
3688,0
3689,3
3690,5
3691,7
3692,4
3693,6
3694,6
3695,5
3696,5
3697,2
3698,4
3699,2
3700,9
3701,5
3702,8
3703,0
3704,2
3705,9
3706,7
3707,7
3708,1
3709,8
3710,5
3711,4
3712,3
3713,2
3714,7
3715,2
3716,9
3717,7
3718,2
3719,2
3720,7
3721,2
3722,0
3723,2
3724,0
3725,6
3726,5
3727,9
3728,5
3729,0
3730,5
3731,3
3732,5
3733,4
3734,4
3735,1
3736,0
3737,9
3738,2
3739,4
3740,8
3741,4
3742,3
3743,1
3744,3
3745,5
3746,9
3747,7
3748,6
3749,1
3750,3
3751,5
3752,2
3753,9
3754,9
3755,2
3756,4
3757,6
3758,4
3759,9
3760,1
3761,6
3762,6
3763,2
3764,7
3765,5
3766,7
3767,3
3768,0
3769,7
3770,0
3771,2
3772,5
3773,5
3774,6
3775,6
3776,0
3777,5
3778,7
3779,3
3780,8
3781,2
3782,8
3783,0
3784,1
3785,6
3786,8
3787,0
3788,4
3789,8
3790,0
3791,0
3792,3
3793,5
3794,8
3795,9
3796,4
3797,9
3798,2
3799,6
3800,9
3801,1
3802,8
3803,9
3804,1
3805,0
3806,8
3807,1
3808,3
3809,6
3810,2
3811,4
3812,7
3813,7
3814,5
3815,7
3816,1
3817,8
3818,2
3819,6
3820,7
3821,1
3822,4
3823,1
3824,2
3825,6
3826,7
3827,9
3828,9
3829,5
3830,1
3831,2
3832,4
3833,1
3834,2
3835,8
3836,5
3837,2
3838,0
3839,9
3840,9
3841,5
3842,9
3843,0
3844,2
3845,0
3846,6
3847,2
3848,3
3849,6
3850,6
3851,0
3852,6
3853,5
3854,3
3855,4
3856,2
3857,9
3858,2
3859,0
3860,9
3861,0
3862,2
3863,2
3864,5
3865,2
3866,6
3867,3
3868,5
3869,4
3870,7
3871,1
3872,2
3873,4
3874,9
3875,1
3876,1
3877,8
3878,1
3879,6
3880,4
3881,2
3882,7
3883,1
3884,1
3885,9
3886,9
3887,7
3888,7
3889,2
3890,4
3891,2
3892,2
3893,3
3894,8
3895,7
3896,6
3897,2
3898,0
3899,1
3900,2
3901,7
3902,2
3903,7
3904,0
3905,8
3906,1
3907,9
3908,5
3909,5
3910,9
3911,9
3912,4
3913,6
3914,4
3915,9
3916,3
3917,4
3918,3
3919,7
3920,0
3921,5
3922,9
3923,4
3924,9
3925,4
3926,4
3927,2
3928,0
3929,8
3930,4
3931,1
3932,6
3933,7
3934,6
3935,9
3936,2
3937,8
3938,4
3939,6
3940,3
3941,3
3942,8
3943,0
3944,8
3945,5
3946,4
3947,4
3948,7
3949,4
3950,6
3951,7
3952,3
3953,2
3954,0
3955,3
3956,7
3957,8
3958,9
3959,6
3960,7
3961,6
3962,4
3963,0
3964,0
3965,3
3966,3
3967,9
3968,6
3969,2
3970,5
3971,3
3972,5
3973,4
3974,1
3975,0
3976,0
3977,5
3978,8
3979,3
3980,4
3981,5
3982,7
3983,0
3984,9
3985,0
3986,4
3987,7
3988,4
3989,2
3990,7
3991,8
3992,6
3993,5
3994,5
3995,6
3996,5
3997,3
3998,4
3999,8
4000,4
4001,6
4002,2
4003,1
4004,4
4005,1
4006,0
4007,3
4008,8
4009,1
4010,1
4011,3
4012,4
4013,8
4014,0
4015,0
4016,0
4017,9
4018,3
4019,3
4020,3
4021,9
4022,0
4023,8
4024,6
4025,3
4026,9
4027,9
4028,9
4029,2
4030,7
4031,1
4032,9
4033,5
4034,3
4035,0
4036,2
4037,5
4038,0
4039,9
4040,1
4041,1
4042,9
4043,4
4044,9
4045,8
4046,6
4047,3
4048,3
4049,7
4050,2
4051,0
4052,5
4053,1
4054,7
4055,9
4056,4
4057,2
4058,0
4059,5
4060,5
4061,2
4062,2
4063,2
4064,9
4065,3
4066,8
4067,5
4068,7
4069,9
4070,6
4071,4
4072,3
4073,0
4074,2
4075,2
4076,7
4077,7
4078,0
4079,5
4080,4
4081,6
4082,9
4083,6
4084,8
4085,3
4086,6
4087,5
4088,0
4089,8
4090,1
4091,2
4092,1
4093,6
4094,3
4095,3
4096,9
4097,7
4098,1
4099,7
4100,2
4101,6
4102,1
4103,1
4104,7
4105,4
4106,0
4107,7
4108,7
4109,6
4110,3
4111,6
4112,1
4113,1
4114,3
4115,9
4116,5
4117,2
4118,3
4119,6
4120,2
4121,5
4122,1
4123,5
4124,3
4125,6
4126,2
4127,3
4128,8
4129,0
4130,5
4131,7
4132,5
4133,4
4134,2
4135,1
4136,1
4137,0
4138,8
4139,2
4140,6
4141,0
4142,0
4143,5
4144,1
4145,2
4146,0
4147,7
4148,4
4149,4
4150,2
4151,3
4152,9
4153,2
4154,4
4155,8
4156,5
4157,3
4158,7
4159,9
4160,5
4161,7
4162,5
4163,2
4164,0
4165,9
4166,0
4167,5
4168,4
4169,5
4170,2
4171,5
4172,4
4173,7
4174,1
4175,3
4176,9
4177,9
4178,7
4179,1
4180,5
4181,5
4182,5
4183,5
4184,1
4185,9
4186,2
4187,8
4188,5
4189,8
4190,2
4191,8
4192,3
4193,1
4194,6
4195,1
4196,2
4197,6
4198,0
4199,5
