id,label
2998,1
2999,1
3000,0
3001,1
3002,0
3003,1
3004,0
3005,1
3006,0
3007,1
3008,1
3009,1
3010,1
3011,0
3012,1
3013,1
3014,1
3015,0
3016,0
3017,0
3018,0
3019,0
3020,0
3021,1
3022,0
3023,0
3024,1
3025,0
3026,0
3027,0
3028,0
3029,1
3030,1
3031,1
3032,0
3033,1
3034,1
3035,1
3036,1
3037,1
3038,1
3039,0
3040,0
3041,0
3042,0
3043,0
3044,1
3045,1
3046,0
3047,0
3048,1
3049,0
3050,0
3051,0
3052,0
3053,1
3054,1
3055,1
3056,0
3057,1
3058,1
3059,1
3060,0
3061,1
3062,1
3063,0
3064,1
3065,1
3066,1
3067,1
3068,1
3069,0
3070,0
3071,1
3072,0
3073,1
3074,1
3075,1
3076,0
3077,0
3078,1
3079,0
3080,1
3081,0
3082,1
3083,1
3084,1
3085,0
3086,0
3087,1
3088,1
3089,1
3090,0
3091,1
3092,1
3093,0
3094,0
3095,0
3096,1
3097,1
3098,1
3099,1
3100,0
3101,1
3102,0
3103,1
3104,0
3105,1
3106,1
3107,1
3108,0
3109,1
3110,1
3111,0
3112,0
3113,0
3114,0
3115,0
3116,0
3117,1
3118,1
3119,0
3120,0
3121,1
3122,1
3123,0
3124,0
3125,0
3126,0
3127,0
3128,0
3129,1
3130,1
3131,1
3132,0
3133,0
3134,0
3135,1
3136,0
3137,1
3138,1
3139,0
3140,1
3141,0
3142,1
3143,0
3144,1
3145,1
3146,1
3147,0
3148,1
3149,0
3150,1
3151,0
3152,0
3153,0
3154,1
3155,1
3156,1
3157,1
3158,0
3159,0
3160,0
3161,1
3162,1
3163,1
3164,1
3165,0
3166,1
3167,0
3168,0
3169,0
3170,0
3171,0
3172,0
3173,0
3174,0
3175,1
3176,0
3177,1
3178,1
3179,1
3180,0
3181,1
3182,1
3183,1
3184,1
3185,1
3186,0
3187,1
3188,1
3189,0
3190,0
3191,0
3192,1
3193,1
3194,1
3195,1
3196,0
3197,0
3198,1
3199,0
3200,1
3201,0
3202,0
3203,1
3204,1
3205,0
3206,1
3207,1
3208,1
3209,1
3210,0
3211,0
3212,0
3213,1
3214,0
3215,1
3216,0
3217,1
3218,0
3219,0
3220,0
3221,1
3222,0
3223,1
3224,1
3225,0
3226,1
3227,1
3228,1
3229,0
3230,0
3231,0
3232,1
3233,0
3234,0
3235,0
3236,1
3237,0
3238,0
3239,0
3240,1
3241,0
3242,1
3243,1
3244,0
3245,1
3246,1
3247,1
3248,0
3249,1
3250,1
3251,1
3252,1
3253,1
3254,0
3255,0
3256,1
3257,1
3258,1
3259,1
3260,1
3261,0
3262,1
3263,0
3264,1
3265,0
3266,0
3267,1
3268,0
3269,1
3270,0
3271,1
3272,0
3273,1
3274,0
3275,0
3276,1
3277,1
3278,1
3279,0
3280,0
3281,1
3282,1
3283,1
3284,1
3285,1
3286,1
3287,0
3288,1
3289,0
3290,0
3291,0
3292,1
3293,0
3294,0
3295,0
3296,1
3297,1
3298,1
3299,0
3300,1
3301,0
3302,0
3303,0
3304,1
3305,0
3306,0
3307,0
3308,1
3309,1
3310,1
3311,0
3312,1
3313,0
3314,0
3315,1
3316,0
3317,1
3318,0
3319,1
3320,0
3321,0
3322,1
3323,1
3324,0
3325,0
3326,0
3327,1
3328,0
3329,0
3330,0
3331,1
3332,0
3333,0
3334,1
3335,0
3336,1
3337,1
3338,0
3339,0
3340,1
3341,0
3342,0
3343,1
3344,1
3345,0
3346,1
3347,0
3348,1
3349,1
3350,1
3351,0
3352,1
3353,0
3354,0
3355,0
3356,1
3357,0
3358,0
3359,0
3360,0
3361,0
3362,0
3363,0
3364,0
3365,1
3366,1
3367,0
3368,1
3369,0
3370,1
3371,0
3372,0
3373,0
3374,1
3375,0
3376,1
3377,0
3378,1
3379,1
3380,0
3381,1
3382,0
3383,1
3384,1
3385,0
3386,1
3387,0
3388,1
3389,0
3390,1
3391,1
3392,1
3393,0
3394,1
3395,0
3396,1
3397,1
3398,1
3399,0
3400,1
3401,0
3402,1
3403,0
3404,1
3405,1
3406,1
3407,1
3408,1
3409,1
3410,1
3411,0
3412,0
3413,0
3414,1
3415,1
3416,1
3417,1
3418,0
3419,0
3420,1
3421,0
3422,1
3423,1
3424,1
3425,1
3426,0
3427,0
3428,0
3429,1
3430,1
3431,0
3432,1
3433,1
3434,0
3435,0
3436,1
3437,1
3438,0
3439,0
3440,1
3441,1
3442,1
3443,0
3444,1
3445,0
3446,0
3447,0
3448,0
3449,1
3450,1
3451,0
3452,1
3453,0
3454,1
3455,0
3456,1
3457,1
3458,1
3459,0
3460,0
3461,0
3462,0
3463,0
3464,1
3465,0
3466,1
3467,0
3468,0
3469,1
3470,1
3471,0
3472,0
3473,0
3474,1
3475,1
3476,1
3477,0
3478,0
3479,0
3480,0
3481,0
3482,0
3483,0
3484,1
3485,0
3486,0
3487,1
3488,0
3489,1
3490,1
3491,1
3492,0
3493,1
3494,1
3495,1
3496,1
3497,0
3498,0
3499,1
3500,1
3501,1
3502,0
3503,0
3504,0
3505,1
3506,1
3507,1
3508,1
3509,0
3510,0
3511,1
3512,0
3513,1
3514,1
3515,1
3516,1
3517,0
3518,0
3519,0
3520,1
3521,0
3522,1
3523,1
3524,0
3525,1
3526,0
3527,1
3528,0
3529,0
3530,0
3531,0
3532,1
3533,1
3534,0
3535,1
3536,0
3537,1
3538,1
3539,0
3540,0
3541,0
3542,1
3543,0
3544,0
3545,1
3546,0
3547,1
3548,1
3549,0
3550,1
3551,0
3552,0
3553,1
3554,0
3555,1
3556,0
3557,0
3558,1
3559,0
3560,0
3561,1
3562,1
3563,0
3564,1
3565,1
3566,1
3567,0
3568,1
3569,1
3570,1
3571,0
3572,0
3573,1
3574,0
3575,0
3576,1
3577,1
3578,1
3579,0
3580,0
3581,1
3582,0
3583,0
3584,1
3585,0
3586,0
3587,1
3588,1
3589,1
3590,1
3591,0
3592,0
3593,1
3594,0
3595,1
3596,0
3597,1
3598,0
3599,0
3600,1
3601,0
3602,1
3603,1
3604,0
3605,1
3606,0
3607,1
3608,0
3609,1
3610,1
3611,0
3612,1
3613,1
3614,0
3615,1
3616,0
3617,1
3618,0
3619,1
3620,1
3621,1
3622,1
3623,1
3624,0
3625,0
3626,0
3627,0
3628,1
3629,1
3630,1
3631,1
3632,0
3633,0
3634,0
3635,0
3636,1
3637,1
3638,1
3639,1
3640,1
3641,0
3642,0
3643,1
3644,1
3645,1
3646,1
3647,0
3648,0
3649,0
3650,0
3651,1
3652,0
3653,0
3654,1
3655,1
3656,0
3657,1
3658,0
3659,0
3660,1
3661,1
3662,1
3663,1
3664,0
3665,0
3666,1
3667,0
3668,1
3669,1
3670,0
3671,0
3672,0
3673,1
3674,1
3675,0
3676,0
3677,0
3678,1
3679,1
3680,0
3681,1
3682,0
3683,1
3684,1
3685,1
3686,1
3687,1
3688,0
3689,1
3690,1
3691,0
3692,1
3693,1
3694,1
3695,1
3696,0
3697,1
3698,0
3699,0
3700,1
3701,0
3702,1
3703,1
3704,0
3705,1
3706,0
3707,0
3708,1
3709,1
3710,1
3711,0
3712,1
3713,0
3714,0
3715,0
3716,0
3717,0
3718,1
3719,1
3720,1
3721,0
3722,1
3723,1
3724,1
3725,0
3726,0
3727,0
3728,1
3729,0
3730,1
3731,0
3732,0
3733,1
3734,0
3735,0
3736,0
3737,1
3738,0
3739,0
3740,0
3741,0
3742,0
3743,0
3744,1
3745,1
3746,1
3747,0
3748,1
3749,0
3750,0
3751,0
3752,0
3753,0
3754,1
3755,0
3756,0
3757,1
3758,1
3759,0
3760,1
3761,1
3762,1
3763,0
3764,0
3765,0
3766,0
3767,0
3768,1
3769,0
3770,1
3771,1
3772,0
3773,1
3774,1
3775,1
3776,1
3777,0
3778,0
3779,1
3780,0
3781,0
3782,1
3783,0
3784,0
3785,0
3786,1
3787,0
3788,1
3789,1
3790,1
3791,1
3792,1
3793,0
3794,1
3795,0
3796,0
3797,0
3798,0
3799,1
3800,1
3801,1
3802,1
3803,1
3804,0
3805,1
3806,1
3807,0
3808,1
3809,0
3810,1
3811,0
3812,1
3813,0
3814,0
3815,1
3816,0
3817,0
3818,0
3819,0
3820,0
3821,0
3822,0
3823,0
3824,1
3825,1
3826,0
3827,1
3828,0
3829,0
3830,1
3831,0
3832,1
3833,0
3834,0
3835,0
3836,1
3837,0
3838,1
3839,0
3840,1
3841,1
3842,1
3843,1
3844,1
3845,0
3846,0
3847,1
3848,0
3849,1
3850,1
3851,1
3852,0
3853,0
3854,1
3855,0
3856,0
3857,0
3858,1
3859,0
3860,1
3861,1
3862,0
3863,0
3864,1
3865,0
3866,1
3867,1
3868,1
3869,1
3870,0
3871,1
3872,1
3873,1
3874,0
3875,1
3876,0
3877,1
3878,1
3879,0
3880,1
3881,1
3882,0
3883,0
3884,0
3885,0
3886,1
3887,1
3888,1
3889,0
3890,1
3891,1
3892,1
3893,0
3894,1
3895,1
3896,1
3897,1
3898,1
3899,0
3900,1
3901,1
3902,1
3903,1
3904,0
3905,1
3906,0
3907,1
3908,0
3909,0
3910,1
3911,0
3912,1
3913,0
3914,0
3915,0
3916,1
3917,1
3918,1
3919,0
3920,0
3921,0
3922,1
3923,1
3924,0
3925,1
3926,1
3927,0
3928,1
3929,0
3930,1
3931,1
3932,0
3933,0
3934,1
3935,0
3936,1
3937,0
3938,1
3939,0
3940,0
3941,0
3942,0
3943,1
3944,0
3945,1
3946,1
3947,0
3948,1
3949,1
3950,1
3951,1
3952,1
3953,0
3954,1
3955,1
3956,1
3957,1
3958,0
3959,0
3960,1
3961,0
3962,1
3963,1
3964,1
3965,0
3966,0
3967,1
3968,1
3969,1
3970,0
3971,1
3972,0
3973,1
3974,0
3975,1
3976,1
3977,0
3978,0
3979,0
3980,1
3981,0
3982,0
3983,0
3984,0
3985,1
3986,1
3987,0
3988,1
3989,1
3990,1
3991,1
3992,1
3993,1
3994,1
3995,0
3996,0
3997,0
3998,1
3999,1
