id,label
2998,2
2999,8
3000,6
3001,1
3002,5
3003,3
3004,4
3005,2
3006,7
3007,9
3008,7
3009,1
3010,2
3011,6
3012,1
3013,7
3014,6
3015,0
3016,5
3017,7
3018,8
3019,6
3020,1
3021,3
3022,7
3023,1
3024,5
3025,0
3026,1
3027,7
3028,3
3029,3
3030,0
3031,6
3032,2
3033,7
3034,9
3035,3
3036,2
3037,0
3038,1
3039,2
3040,8
3041,6
3042,6
3043,7
3044,1
3045,0
3046,5
3047,3
3048,3
3049,6
3050,8
3051,8
3052,3
3053,9
3054,9
3055,2
3056,9
3057,2
3058,5
3059,5
3060,3
3061,4
3062,2
3063,6
3064,7
3065,4
3066,7
3067,7
3068,3
3069,1
3070,7
3071,7
3072,1
3073,7
3074,5
3075,8
3076,7
3077,6
3078,1
3079,7
3080,1
3081,4
3082,6
3083,5
3084,8
3085,3
3086,3
3087,8
3088,1
3089,1
3090,2
3091,8
3092,3
3093,1
3094,7
3095,4
3096,9
3097,8
3098,4
3099,0
3100,0
3101,7
3102,1
3103,2
3104,0
3105,5
3106,4
3107,2
3108,7
3109,1
3110,9
3111,6
3112,9
3113,2
3114,4
3115,6
3116,6
3117,2
3118,1
3119,3
3120,9
3121,5
3122,5
3123,2
3124,5
3125,5
3126,1
3127,2
3128,6
3129,9
3130,9
3131,9
3132,9
3133,5
3134,9
3135,8
3136,0
3137,1
3138,8
3139,2
3140,4
3141,3
3142,2
3143,7
3144,1
3145,8
3146,1
3147,2
3148,6
3149,4
3150,7
3151,2
3152,3
3153,4
3154,5
3155,2
3156,5
3157,6
3158,1
3159,8
3160,2
3161,3
3162,1
3163,5
3164,2
3165,6
3166,5
3167,6
3168,4
3169,8
3170,0
3171,0
3172,6
3173,3
3174,2
3175,7
3176,7
3177,0
3178,8
3179,8
3180,5
3181,4
3182,8
3183,5
3184,9
3185,1
3186,9
3187,2
3188,0
3189,2
3190,8
3191,8
3192,3
3193,8
3194,7
3195,1
3196,7
3197,2
3198,0
3199,2
3200,5
3201,6
3202,9
3203,6
3204,4
3205,0
3206,7
3207,6
3208,8
3209,3
3210,8
3211,8
3212,0
3213,4
3214,3
3215,3
3216,9
3217,3
3218,7
3219,4
3220,8
3221,0
3222,4
3223,4
3224,8
3225,1
3226,4
3227,7
3228,3
3229,8
3230,3
3231,5
3232,8
3233,9
3234,8
3235,3
3236,3
3237,6
3238,6
3239,9
3240,0
3241,7
3242,6
3243,8
3244,7
3245,1
3246,3
3247,4
3248,3
3249,1
3250,7
3251,3
3252,6
3253,3
3254,5
3255,8
3256,5
3257,2
3258,9
3259,3
3260,3
3261,0
3262,2
3263,7
3264,4
3265,1
3266,7
3267,6
3268,8
3269,7
3270,7
3271,2
3272,8
3273,1
3274,6
3275,9
3276,6
3277,9
3278,6
3279,4
3280,7
3281,8
3282,4
3283,9
3284,7
3285,8
3286,4
3287,3
3288,5
3289,3
3290,0
3291,1
3292,8
3293,7
3294,7
3295,5
3296,0
3297,4
3298,6
3299,7
3300,6
3301,3
3302,5
3303,7
3304,5
3305,7
3306,5
3307,9
3308,2
3309,5
3310,7
3311,0
3312,3
3313,8
3314,2
3315,7
3316,3
3317,6
3318,5
3319,0
3320,6
3321,8
3322,0
3323,3
3324,6
3325,7
3326,5
3327,7
3328,7
3329,5
3330,4
3331,2
3332,7
3333,6
3334,3
3335,1
3336,4
3337,5
3338,0
3339,6
3340,4
3341,7
3342,4
3343,5
3344,3
3345,4
3346,3
3347,0
3348,3
3349,4
3350,4
3351,0
3352,5
3353,7
3354,2
3355,1
3356,3
3357,5
3358,3
3359,6
3360,7
3361,9
3362,5
3363,0
3364,5
3365,2
3366,8
3367,2
3368,8
3369,9
3370,9
3371,6
3372,1
3373,6
3374,0
3375,4
3376,3
3377,4
3378,4
3379,2
3380,9
3381,2
3382,9
3383,4
3384,0
3385,5
3386,3
3387,4
3388,6
3389,9
3390,9
3391,4
3392,5
3393,9
3394,5
3395,7
3396,8
3397,4
3398,6
3399,4
3400,4
3401,6
3402,7
3403,3
3404,6
3405,9
3406,0
3407,2
3408,4
3409,0
3410,1
3411,4
3412,5
3413,3
3414,0
3415,3
3416,4
3417,6
3418,3
3419,6
3420,3
3421,1
3422,8
3423,5
3424,3
3425,7
3426,5
3427,4
3428,4
3429,0
3430,7
3431,8
3432,6
3433,8
3434,1
3435,0
3436,4
3437,2
3438,7
3439,6
3440,1
3441,9
3442,0
3443,1
3444,0
3445,6
3446,0
3447,8
3448,9
3449,4
3450,0
3451,7
3452,0
3453,5
3454,5
3455,9
3456,7
3457,1
3458,0
3459,1
3460,7
3461,0
3462,2
3463,7
3464,2
3465,9
3466,6
3467,3
3468,9
3469,4
3470,2
3471,1
3472,8
3473,9
3474,8
3475,8
3476,2
3477,3
3478,6
3479,0
3480,1
3481,8
3482,8
3483,8
3484,1
3485,2
3486,3
3487,1
3488,3
3489,5
3490,2
3491,6
3492,5
3493,9
3494,8
3495,9
3496,6
3497,7
3498,9
3499,2
3500,7
3501,5
3502,9
3503,3
3504,5
3505,7
3506,1
3507,1
3508,6
3509,4
3510,7
3511,9
3512,0
3513,0
3514,3
3515,5
3516,9
3517,6
3518,7
3519,2
3520,1
3521,6
3522,0
3523,2
3524,8
3525,6
3526,0
3527,6
3528,8
3529,3
3530,1
3531,5
3532,9
3533,6
3534,6
3535,2
3536,1
3537,1
3538,0
3539,8
3540,7
3541,3
3542,7
3543,1
3544,8
3545,2
3546,8
3547,5
3548,9
3549,9
3550,4
3551,7
3552,0
3553,2
3554,5
3555,0
3556,6
3557,6
3558,8
3559,2
3560,3
3561,9
3562,8
3563,4
3564,2
3565,0
3566,1
3567,2
3568,9
3569,8
3570,7
3571,2
3572,0
3573,1
3574,3
3575,0
3576,4
3577,2
3578,9
3579,0
3580,0
3581,6
3582,1
3583,4
3584,0
3585,0
3586,2
3587,2
3588,4
3589,1
3590,9
3591,2
3592,1
3593,3
3594,2
3595,6
3596,4
3597,9
3598,6
3599,2
3600,1
3601,5
3602,9
3603,3
3604,3
3605,9
3606,2
3607,4
3608,2
3609,7
3610,2
3611,5
3612,4
3613,1
3614,2
3615,8
3616,1
3617,1
3618,2
3619,6
3620,2
3621,2
3622,0
3623,6
3624,7
3625,3
3626,9
3627,2
3628,2
3629,3
3630,7
3631,2
3632,8
3633,0
3634,9
3635,9
3636,3
3637,5
3638,5
3639,8
3640,7
3641,5
3642,6
3643,4
3644,8
3645,2
3646,3
3647,1
3648,8
3649,5
3650,7
3651,6
3652,6
3653,4
3654,7
3655,1
3656,4
3657,0
3658,7
3659,8
3660,8
3661,7
3662,1
3663,6
3664,3
3665,3
3666,9
3667,2
3668,3
3669,9
3670,9
3671,2
3672,2
3673,7
3674,3
3675,8
3676,1
3677,0
3678,8
3679,9
3680,7
3681,6
3682,3
3683,7
3684,2
3685,5
3686,4
3687,7
3688,3
3689,2
3690,6
3691,2
3692,0
3693,3
3694,2
3695,9
3696,6
3697,6
3698,4
3699,6
3700,5
3701,6
3702,4
3703,3
3704,3
3705,4
3706,7
3707,5
3708,0
3709,7
3710,9
3711,7
3712,6
3713,1
3714,6
3715,2
3716,7
3717,5
3718,8
3719,5
3720,7
3721,0
3722,2
3723,6
3724,1
3725,5
3726,4
3727,0
3728,7
3729,5
3730,8
3731,4
3732,9
3733,0
3734,1
3735,4
3736,3
3737,3
3738,7
3739,3
3740,1
3741,4
3742,9
3743,4
3744,0
3745,8
3746,6
3747,1
3748,9
3749,4
3750,8
3751,8
3752,0
3753,3
3754,2
3755,9
3756,3
3757,7
3758,0
3759,2
3760,5
3761,2
3762,8
3763,3
3764,4
3765,3
3766,7
3767,3
3768,9
3769,3
3770,6
3771,5
3772,6
3773,3
3774,9
3775,8
3776,5
3777,1
3778,9
3779,2
3780,6
3781,0
3782,6
3783,4
3784,0
3785,1
3786,5
3787,8
3788,1
3789,2
3790,5
3791,8
3792,9
3793,3
3794,4
3795,1
3796,8
3797,3
3798,6
3799,5
3800,0
3801,3
3802,8
3803,3
3804,1
3805,5
3806,9
3807,1
3808,5
3809,8
3810,3
3811,3
3812,0
3813,0
3814,0
3815,3
3816,4
3817,7
3818,4
3819,1
3820,1
3821,7
3822,9
3823,6
3824,7
3825,3
3826,8
3827,6
3828,1
3829,0
3830,8
3831,8
3832,5
3833,0
3834,9
3835,5
3836,3
3837,3
3838,2
3839,4
3840,1
3841,7
3842,1
3843,0
3844,8
3845,1
3846,1
3847,7
3848,8
3849,1
3850,7
3851,1
3852,3
3853,6
3854,0
3855,3
3856,9
3857,3
3858,9
3859,7
3860,9
3861,9
3862,8
3863,5
3864,7
3865,7
3866,5
3867,5
3868,8
3869,5
3870,1
3871,2
3872,4
3873,7
3874,2
3875,8
3876,9
3877,7
3878,6
3879,4
3880,3
3881,6
3882,8
3883,0
3884,2
3885,0
3886,4
3887,6
3888,6
3889,8
3890,0
3891,8
3892,8
3893,2
3894,6
3895,4
3896,7
3897,6
3898,7
3899,0
3900,3
3901,8
3902,8
3903,3
3904,7
3905,9
3906,7
3907,1
3908,9
3909,7
3910,4
3911,1
3912,0
3913,1
3914,8
3915,4
3916,4
3917,7
3918,6
3919,8
3920,4
3921,5
3922,3
3923,8
3924,5
3925,7
3926,5
3927,3
3928,2
3929,2
3930,3
3931,7
3932,5
3933,9
3934,8
3935,6
3936,2
3937,5
3938,1
3939,7
3940,3
3941,7
3942,7
3943,0
3944,4
3945,3
3946,8
3947,5
3948,5
3949,9
3950,5
3951,8
3952,6
3953,3
3954,4
3955,9
3956,9
3957,7
3958,7
3959,8
3960,6
3961,0
3962,5
3963,2
3964,9
3965,2
3966,4
3967,4
3968,6
3969,9
3970,4
3971,6
3972,7
3973,1
3974,4
3975,0
3976,7
3977,6
3978,2
3979,8
3980,3
3981,6
3982,2
3983,1
3984,3
3985,1
3986,6
3987,8
3988,0
3989,8
3990,2
3991,2
3992,7
3993,3
3994,6
3995,5
3996,1
3997,5
3998,9
3999,3
